1,-1.06267
2,-1.06267
3,-1.06267
4,-0.408706
5,-0.0227211
6,-0.112419
7,-0.497902
8,-0.743455
9,-0.743455
10,0.347199
11,-0.407391
12,-0.202075
13,-0.438319
14,-0.438319
15,-0.913262
16,0.00250209
17,-1.0019
18,-0.105377
19,-0.914588
20,-0.914588
21,-0.00535213
22,-1.16757
23,-0.261151
24,-0.261151
25,0.91035
26,0.91035
27,0.91035
28,0.91035
29,-0.200226
30,0.137977
31,0.657112
32,1.49241
33,1.22569
34,0.761032
35,0.761032
36,0.938797
37,0.938797
38,0.938797
39,0.243139
40,-0.0489046
41,-0.635727
42,-0.0862661
43,-0.376669
44,-0.78093
45,-0.78093
46,-0.78093
47,-1.22724
48,-1.39616
49,-0.370248
50,-0.358683
51,0.101745
52,-0.276013
53,-0.276013
54,0.733206
55,0.733206
56,0.557996
57,0.172101
58,0.737473
59,0.737473
60,0.186657
61,-0.324974
62,0.270182
63,0.401947
64,0.622913
65,-0.226241
66,-0.0474306
67,0.34469
68,-0.410934
69,0.555465
70,-0.450767
71,-0.453547
72,0.193091
73,1.03619
74,0.934091
75,-0.198016
76,-1.1412
77,-0.0391695
78,0.04819
79,-0.513389
80,-0.413793
81,-0.33403
82,-1.18016
83,-1.66728
84,-1.66728
85,-1.66728
86,-0.849164
87,-0.946752
88,-0.946752
89,-0.946752
90,-0.946752
91,-0.946752
92,-0.946752
93,-1.12512
94,-0.949297
95,-0.0980824
96,-0.315944
97,0.686472
98,0.478923
99,0.352341
100,0.914695
101,0.709796
102,0.432959
103,0.432959
104,-0.258225
105,-1.04998
106,-1.04998
107,-1.04998
108,-0.390264
109,0.0647398
110,1.21715
111,1.21715
112,1.21715
113,1.92382
114,1.92382
115,1.92382
116,1.23651
117,1.32378
118,1.69095
119,1.69095
120,0.587909
121,0.587909
122,-0.0596958
123,0.291895
124,0.291895
125,-0.684328
126,-0.301335
127,-0.876646
128,-0.876646
129,-0.461861
130,0.413887
131,1.02563
132,1.02563
133,1.02563
134,0.366206
135,0.7576
136,0.7576
137,1.12797
138,1.15387
139,1.15387
140,1.44779
141,1.44779
142,1.37312
143,0.858096
144,-0.336549
145,-0.460617
146,0.0349403
147,-0.011606
148,-0.967374
149,-0.951949
150,-0.951949
151,-0.951949
152,-0.130712
153,0.30973
154,-0.19994
155,-0.697963
156,-0.815891
157,-0.715777
158,-0.162516
159,0.60285
160,-0.252103
161,0.462886
162,0.987177
163,0.987177
164,0.815565
165,0.815565
166,0.815565
167,0.815565
168,0.815565
169,-0.165191
170,0.23485
171,1.14188
172,1.05744
173,0.839824
174,-0.173043
175,-0.640902
176,-0.640902
177,-0.640902
178,0.226076
179,1.33626
180,1.05052
181,0.829005
182,-0.261341
183,0.678844
184,0.678844
185,1.6073
186,1.6073
187,1.6073
188,1.6073
189,1.6073
190,1.6073
191,1.39564
192,1.08955
193,0.78081
194,-0.0659841
195,0.822263
196,1.50287
197,1.50287
198,0.418969
199,0.345342
200,-0.164405
201,-0.730886
202,0.368993
203,-0.46271
204,-1.06675
205,-1.06675
206,-0.953945
207,-0.953945
208,-0.953945
209,-0.370719
210,0.285889
211,0.444692
212,-0.334246
213,-0.580461
214,-0.580461
215,-0.580461
216,-0.580461
217,-0.691224
218,-1.61002
219,-1.66648
220,-0.637534
221,0.278507
222,1.01756
223,1.46409
224,1.46409
225,1.46409
226,1.46409
227,1.46409
228,1.3535
229,0.693443
230,0.693443
231,0.693443
232,0.693443
233,-0.264826
234,-1.32316
235,-0.358498
236,-1.18852
237,-0.788102
238,-0.84338
239,-0.84338
240,-0.84338
241,-0.84338
242,-0.453054
243,-0.00771779
244,0.543376
245,0.175375
246,1.3142
247,1.62584
248,2.18716
249,1.37373
250,1.37373
251,1.37373
252,1.37373
253,1.69223
254,0.949904
255,0.916568
256,1.21479
257,1.21479
258,1.21479
259,0.954857
260,0.695862
261,1.05742
262,0.552593
263,0.258396
264,0.0580194
265,-0.358774
266,-1.40734
267,-1.40734
268,-1.40734
269,-0.535255
270,-0.535255
271,0.613407
272,0.613407
273,0.880677
274,0.880677
275,0.295839
276,0.295839
277,-0.776091
278,-0.776091
279,-1.35888
280,-1.35888
281,-0.233315
282,-1.34314
283,-1.13225
284,-1.23249
285,-1.08977
286,-0.597301
287,-0.597301
288,-0.597301
289,-0.041105
290,0.417578
291,0.939126
292,0.939126
293,0.0257703
294,0.111429
295,0.111429
296,1.16855
297,1.43756
298,1.43756
299,1.43756
300,1.08453
301,1.08453
302,0.15883
303,0.164248
304,0.760333
305,0.806045
306,0.313667
307,0.612641
308,-0.429044
309,0.663111
310,0.991942
311,1.04717
312,1.04717
313,1.04717
314,0.240999
315,1.19707
316,1.19707
317,0.708995
318,-0.0404644
319,-0.956247
320,-0.483523
321,-0.807979
322,-0.807979
323,-1.0199
324,-0.149706
325,-0.450135
326,-0.238009
327,-0.280361
328,0.667989
329,0.667989
330,0.667989
331,-0.494032
332,-0.494032
333,-0.796972
334,-0.796972
335,-0.796972
336,-0.212681
337,-0.602486
338,-0.602486
339,0.396223
340,-0.218447
341,-0.597888
342,-0.597888
343,-0.960413
344,-0.666501
345,-0.54578
346,-1.08431
347,-1.68703
348,-1.58837
349,-1.58837
350,-0.774908
351,-0.74747
352,-0.74747
353,-0.74747
354,-0.0939815
355,0.740474
356,0.658691
357,0.658691
358,0.548021
359,0.548021
360,0.438602
361,-0.319279
362,0.768371
363,1.19212
364,1.52994
365,2.15214
366,1.00536
367,1.00536
368,1.08427
369,0.859005
370,1.06939
371,1.06939
372,0.901493
373,0.901493
374,0.901493
375,-0.10168
376,0.573642
377,0.573642
378,0.686534
379,-0.257751
380,-0.257751
381,-1.38706
382,-1.38706
383,-0.390967
384,-0.540238
385,-1.18749
386,-0.658001
387,-0.55239
388,-0.705594
389,-1.21017
390,-0.499429
391,-0.915238
392,-0.915238
393,-0.915238
394,-0.915238
395,-0.915238
396,-1.29609
397,-0.228393
398,-0.877318
399,-1.53857
400,-1.08491
401,-1.08491
402,-1.08491
403,-1.08491
404,-1.08491
405,-0.432998
406,-0.381634
407,-0.381634
408,-0.381634
409,-0.925365
410,-0.925365
411,-0.925365
412,-1.56578
413,-1.93351
414,-2.04076
415,-2.04076
416,-1.82538
417,-1.82538
418,-1.81784
419,-1.81784
420,-1.18708
421,-1.18708
422,-0.565096
423,-0.343393
424,0.416404
425,0.0162819
426,0.284357
427,0.793527
428,0.793527
429,0.125427
430,0.462471
431,-0.719105
432,-0.173497
433,-0.416089
434,-0.750877
435,-0.750877
436,-0.971192
437,-0.794532
438,-0.946798
439,-0.647643
440,-0.633417
441,-0.743867
442,-0.347947
443,0.0826801
444,0.970398
445,0.970398
446,1.37565
447,0.813607
448,0.813607
449,0.813607
450,0.813607
451,1.38202
452,1.38202
453,1.63527
454,1.12955
455,1.12955
456,1.00883
457,1.35839
458,1.35839
459,1.53643
460,1.00626
461,0.744105
462,0.52557
463,0.52557
464,0.27926
465,1.06299
466,0.91122
467,1.61299
468,1.61299
469,1.14418
470,0.65811
471,0.65811
472,1.62165
473,1.62165
474,1.70873
475,0.577552
476,0.473803
477,-0.523803
478,0.537945
479,0.822702
480,1.44563
481,0.717951
482,0.778888
483,0.778888
484,1.10668
485,1.10668
486,1.10668
487,0.81389
488,1.24552
489,0.87437
490,0.87437
491,0.87437
492,-0.262985
493,-1.21884
494,-1.21884
495,-1.21884
496,-1.28176
497,-1.28176
498,-0.71794
499,-0.198491
500,-0.329195
501,-1.0226
502,-1.0226
503,-1.0226
504,-1.66531
505,-1.15545
506,-0.827448
507,-1.68788
508,-1.68788
509,-1.68788
510,-1.67043
511,-1.67043
512,-1.67043
513,-1.07715
514,-1.07715
515,-1.07715
516,-1.07715
517,-1.07715
518,-1.07715
519,-1.03507
520,-1.03507
521,-1.03507
522,-1.03507
523,-1.03507
524,-0.618748
525,-0.162762
526,-0.0878549
527,0.27909
528,-0.807281
529,0.203837
530,0.488632
531,0.161983
532,-1.01056
533,-1.01056
534,-0.606345
535,-0.804449
