0,1,0
1,0.828785,-0.559567
2,0.517489,-0.85569
3,0.162934,-0.986637
4,0.0379884,-0.999278
5,0.029236,-0.999573
6,-0.127518,-0.991836
7,-0.278816,-0.960344
8,-0.556778,-0.830661
9,-0.742544,-0.669797
10,-0.861008,-0.508592
11,-0.866511,-0.499159
12,-0.898197,-0.439593
13,-0.899859,-0.436181
14,-0.958776,-0.284163
15,-0.99935,0.0360596
16,-0.999094,0.0425475
17,-0.991421,0.130705
18,-0.98968,0.143298
19,-0.98434,0.176281
20,-0.69137,0.722501
21,-0.488159,0.872755
22,-0.182645,0.983179
23,-0.0495759,0.99877
24,0.067379,0.997727
25,0.105631,0.994405
26,0.34881,0.937194
27,0.482205,0.876058
28,0.490951,0.871187
29,0.717473,0.696586
30,0.857503,0.514478
31,0.918643,0.395088
32,0.991194,0.132421
33,0.994097,0.108496
