1,-0.183516
4,-0.327364
7,-0.235682
10,-0.0893438
13,-0.352837
16,-0.36304
19,-0.3901
22,-0.399809
25,-0.430955
28,-0.317648
31,-0.324278
34,-0.33666
37,-0.438429
40,-0.42933
43,-0.439867
46,-0.408725
49,-0.435607
52,-0.397181
55,-0.42383
58,-0.442214
61,-0.436562
64,-0.411734
67,-0.377647
70,-0.359987
73,-0.330721
76,-0.343911
79,-0.360597
82,-0.400142
85,-0.364858
88,-0.387501
91,-0.414546
94,-0.403958
97,-0.420698
100,-0.435617
103,-0.44307
106,-0.432602
109,-0.438232
112,-0.441285
115,-0.436259
118,-0.435044
121,-0.43996
124,-0.445697
127,-0.444851
130,-0.447604
133,-0.441178
136,-0.445729
139,-0.43753
142,-0.434032
145,-0.429779
148,-0.431018
151,-0.43748
154,-0.432101
157,-0.436085
160,-0.438387
163,-0.432181
166,-0.436748
169,-0.439517
172,-0.442243
175,-0.443248
178,-0.440687
181,-0.438827
184,-0.438099
187,-0.438458
190,-0.439615
193,-0.43821
196,-0.440967
199,-0.442586
202,-0.439612
205,-0.436848
208,-0.434
211,-0.430944
214,-0.434904
217,-0.441277
220,-0.434093
223,-0.437792
226,-0.432981
229,-0.43411
232,-0.433469
235,-0.438449
238,-0.433763
241,-0.439189
244,-0.439464
247,-0.441579
250,-0.435488
253,-0.434619
256,-0.431669
259,-0.438606
262,-0.43723
265,-0.434302
268,-0.429056
271,-0.426951
274,-0.425461
277,-0.430692
280,-0.432324
283,-0.431326
286,-0.430352
289,-0.423064
292,-0.425607
295,-0.423315
298,-0.430926
301,-0.424886
304,-0.430439
307,-0.42933
310,-0.429638
313,-0.426521
316,-0.427746
319,-0.432662
322,-0.429671
325,-0.429864
328,-0.427706
331,-0.427175
334,-0.428014
337,-0.426345
340,-0.428028
343,-0.431159
346,-0.425281
349,-0.43041
352,-0.432067
355,-0.433013
358,-0.433148
361,-0.434402
364,-0.434194
367,-0.437171
370,-0.432463
373,-0.431975
376,-0.433934
379,-0.4296
382,-0.430702
385,-0.429227
388,-0.433236
391,-0.433168
394,-0.433559
397,-0.433514
400,-0.432328
403,-0.43135
406,-0.431316
409,-0.434611
412,-0.438937
415,-0.434697
418,-0.433082
421,-0.43549
424,-0.437335
427,-0.431693
430,-0.434196
433,-0.432829
436,-0.437991
439,-0.436951
442,-0.436602
445,-0.433766
448,-0.432572
451,-0.43534
454,-0.43595
457,-0.434802
460,-0.429106
463,-0.437167
466,-0.432268
469,-0.434736
472,-0.436109
475,-0.433847
478,-0.433461
481,-0.436309
484,-0.430489
487,-0.433247
490,-0.432734
493,-0.432102
496,-0.435437
499,-0.435422
502,-0.433528
505,-0.429804
508,-0.42947
511,-0.436596
514,-0.4312
517,-0.434634
520,-0.430301
523,-0.436472
526,-0.432137
529,-0.435132
532,-0.428818
535,-0.434023
538,-0.433377
541,-0.428476
544,-0.429797
547,-0.429707
550,-0.43384
553,-0.430891
556,-0.431346
559,-0.433113
562,-0.430333
565,-0.432875
568,-0.431348
571,-0.429166
574,-0.431539
577,-0.432744
580,-0.431416
583,-0.435848
586,-0.430803
589,-0.432673
592,-0.429281
595,-0.431556
598,-0.428017
601,-0.431568
604,-0.434344
607,-0.431608
610,-0.434884
613,-0.433974
616,-0.434527
619,-0.43307
622,-0.433959
625,-0.437437
628,-0.430562
631,-0.437339
634,-0.433714
637,-0.43249
640,-0.435848
643,-0.432192
646,-0.436494
649,-0.432065
652,-0.432779
655,-0.434397
658,-0.435385
661,-0.433728
664,-0.433161
667,-0.435338
670,-0.433616
673,-0.430575
676,-0.432819
679,-0.43161
682,-0.433368
685,-0.433482
688,-0.431879
691,-0.430938
694,-0.432698
697,-0.430664
700,-0.43123
703,-0.436524
706,-0.43204
709,-0.432956
712,-0.433527
715,-0.434343
718,-0.429563
721,-0.431281
724,-0.432596
727,-0.433054
730,-0.429527
733,-0.429196
736,-0.428611
739,-0.436107
742,-0.433307
745,-0.432491
748,-0.426995
751,-0.430226
754,-0.430404
757,-0.430638
760,-0.435065
763,-0.431042
766,-0.432407
769,-0.431641
772,-0.432869
775,-0.43405
778,-0.433675
781,-0.434881
784,-0.43496
787,-0.433363
790,-0.432424
793,-0.429326
796,-0.432829
799,-0.432254
802,-0.436665
805,-0.431391
808,-0.432449
811,-0.432048
814,-0.435735
817,-0.433908
820,-0.430845
823,-0.433283
826,-0.429946
829,-0.435758
832,-0.430751
835,-0.43275
838,-0.432489
841,-0.428966
844,-0.435983
847,-0.434476
850,-0.43254
853,-0.434136
856,-0.431429
859,-0.43388
862,-0.432048
865,-0.436312
868,-0.436446
871,-0.434001
874,-0.436933
877,-0.438314
880,-0.432982
883,-0.433357
886,-0.431686
889,-0.433469
892,-0.434483
895,-0.435877
898,-0.431096
901,-0.432339
904,-0.431595
907,-0.43424
910,-0.434599
913,-0.431511
916,-0.433751
919,-0.436209
922,-0.43436
925,-0.433222
928,-0.435402
931,-0.435063
934,-0.433377
937,-0.435025
940,-0.432706
943,-0.432434
946,-0.437904
949,-0.435477
952,-0.432834
955,-0.432839
958,-0.434402
961,-0.435786
964,-0.437761
967,-0.43388
970,-0.434165
973,-0.428581
976,-0.432579
979,-0.435507
982,-0.436482
985,-0.434896
988,-0.432775
991,-0.433675
994,-0.429731
997,-0.431205
1000,-0.434564
