1,807.263,895.774
2,761.063,818.458
3,722.469,776.769
4,693.368,736.417
5,652.097,704.857
6,616.035,669.732
7,596.966,627.697
8,574.952,604.059
9,564.722,582.349
10,551.862,566.718
11,517.085,555.148
12,509.395,530.871
13,490.085,512.191
14,480.715,496.083
15,466.303,484.368
16,453.101,471.42
17,441.465,457.533
18,427.126,445.741
19,417.584,432.194
20,412.997,420.694
21,406.984,415.085
22,395.164,410.147
23,386.875,400.679
24,381.347,390.404
25,376.33,384.037
26,371.67,378.175
27,367.813,373.601
28,363.306,369.697
29,354.693,365.28
30,351.911,358.031
31,345.507,353.335
32,340.322,348.883
33,338.093,343.003
34,332.784,339.27
35,328.811,336.108
36,328.811,330.788
37,324.023,328.776
38,321.981,326.094
39,320.031,322.968
40,319.871,320.858
41,317.921,319.886
42,317.921,318.201
43,317.877,317.921
44,317.441,317.901
45,313.926,317.64
46,310.895,315.194
47,308.637,312.261
48,307.794,309.819
49,306.396,308.484
50,306.396,306.959
51,304.033,306.386
52,303.628,305.294
53,301.524,303.798
54,300.216,302.561
55,299.812,300.69
56,297.984,299.976
57,296.854,298.801
58,296.854,297.461
59,296.854,296.854
60,296.368,296.852
61,296.021,296.602
62,296.021,296.186
63,295.619,296.02
64,295.574,295.831
65,295.574,295.597
66,295.574,295.574
67,294.473,295.572
68,294.473,295.154
69,294.473,294.473
70,294.473,294.473
71,294.473,294.473
72,294.473,294.473
73,294.473,294.473
74,294.473,294.473
75,294.473,294.473
76,294.371,294.473
77,293.157,294.415
78,293.157,293.72
79,293.157,293.157
80,293.157,293.157
81,293.157,293.157
82,292.592,293.156
83,292.592,292.882
84,290.659,292.588
85,290.659,291.722
86,289.146,290.656
87,289.146,289.915
88,289.146,289.146
89,289.146,289.146
90,289.146,289.146
91,289.146,289.146
92,289.146,289.146
93,289.146,289.146
94,289.146,289.146
95,289.146,289.146
96,289.146,289.146
97,287.315,289.142
98,287.315,288.312
99,287.315,287.315
100,287.315,287.315
101,287.315,287.315
102,287.315,287.315
103,287.315,287.315
104,287.315,287.315
105,287.315,287.315
106,287.315,287.315
107,287.315,287.315
108,287.315,287.315
109,287.315,287.315
110,287.315,287.315
111,287.315,287.315
112,287.315,287.315
113,287.315,287.315
114,287.315,287.315
115,287.315,287.315
116,287.315,287.315
117,287.315,287.315
118,287.315,287.315
119,287.315,287.315
120,287.315,287.315
121,287.315,287.315
122,287.315,287.315
123,287.315,287.315
124,287.315,287.315
125,287.315,287.315
126,287.315,287.315
127,287.315,287.315
128,287.315,287.315
129,287.315,287.315
130,287.315,287.315
131,287.315,287.315
132,287.315,287.315
133,287.315,287.315
134,287.315,287.315
135,287.315,287.315
136,287.315,287.315
137,287.315,287.315
138,287.315,287.315
139,287.315,287.315
140,287.315,287.315
141,285.57,287.311
142,285.57,286.5
143,285.57,285.57
144,282.617,285.565
145,282.617,283.942
146,282.617,282.617
147,282.617,282.617
148,282.617,282.617
149,282.617,282.617
150,282.617,282.617
151,282.617,282.617
152,282.617,282.617
153,282.617,282.617
154,282.617,282.617
155,282.617,282.617
156,282.617,282.617
157,282.617,282.617
158,282.617,282.617
159,282.617,282.617
160,282.617,282.617
161,282.617,282.617
162,282.617,282.617
163,282.617,282.617
164,282.617,282.617
165,282.617,282.617
166,282.617,282.617
167,282.617,282.617
168,282.617,282.617
169,282.617,282.617
170,282.617,282.617
171,282.617,282.617
172,282.617,282.617
173,282.617,282.617
174,282.617,282.617
175,282.617,282.617
176,282.617,282.617
177,282.617,282.617
178,282.617,282.617
179,282.617,282.617
180,282.617,282.617
181,282.617,282.617
182,282.617,282.617
183,282.617,282.617
184,282.617,282.617
185,282.617,282.617
186,282.617,282.617
187,282.617,282.617
188,282.617,282.617
189,282.617,282.617
190,282.617,282.617
191,282.617,282.617
192,282.617,282.617
193,282.617,282.617
194,282.617,282.617
195,282.617,282.617
196,282.617,282.617
197,282.617,282.617
198,282.617,282.617
199,282.617,282.617
200,282.617,282.617
201,282.617,282.617
202,282.617,282.617
203,282.617,282.617
204,282.617,282.617
205,282.617,282.617
206,282.617,282.617
207,282.617,282.617
208,282.617,282.617
209,282.617,282.617
210,282.617,282.617
211,282.617,282.617
212,282.617,282.617
213,282.617,282.617
214,282.617,282.617
215,282.617,282.617
216,282.617,282.617
217,282.617,282.617
218,282.617,282.617
219,282.617,282.617
