           1           0           0           0
           1   0.0129266           0           0
           1   0.0258532           0           0
           1   0.0387798           0           0
           1   0.0517064           0           0
           1    0.064633           0           0
           1   0.0775596           0           0
           1   0.0904863           0           0
           1    0.103413           0           0
           1    0.116339           0           0
           1    0.129266           0           0
           1    0.142193           0           0
           1    0.155119           0           0
           1    0.168046           0           0
           1    0.180973           0           0
           1    0.193899           0           0
           1    0.206826           0           0
           1    0.219752           0           0
           1    0.232679           0           0
           1    0.245606           0           0
           1    0.258532           0           0
           1    0.271459           0           0
           1    0.284385           0           0
           1    0.297312           0           0
           1    0.310239           0           0
           1    0.323165           0           0
           1    0.336092           0           0
           1    0.349018           0           0
           1    0.361945           0           0
           1    0.374872           0           0
           1    0.387798           0           0
           1    0.400725           0           0
           1    0.413651           0           0
           1    0.426578           0           0
           1    0.439505           0           0
           1    0.452431           0           0
           1    0.465358           0           0
           1    0.478285           0           0
           1    0.491211           0           0
           1    0.504138           0           0
           1    0.517064           0           0
           1    0.529991           0           0
           1    0.542918           0           0
           1    0.555844           0           0
           1    0.568771           0           0
           1    0.581697           0           0
           1    0.594624           0           0
           1    0.607551           0           0
           1    0.620477           0           0
           1    0.633404           0           0
           1     0.64633           0           0
           1    0.659257           0           0
           1    0.672184           0           0
           1     0.68511           0           0
           1    0.698037           0           0
           1    0.710963           0           0
           1     0.72389           0           0
           1    0.736817           0           0
           1    0.749743           0           0
           1     0.76267           0           0
           1    0.775596           0           0
           1    0.788523           0           0
           1     0.80145           0           0
           1    0.814376           0           0
           1    0.827303           0           0
           1     0.84023           0           0
           1    0.853156           0           0
           1    0.866083           0           0
           1    0.879009  0.00174476           0
           1    0.891936  0.00508473           0
           1    0.904863   0.0175698           0
           1    0.917789   0.0314946           0
           1    0.930716    0.103836           0
           1    0.943642    0.228833           0
           1    0.956569    0.345652           0
           1    0.969496    0.552948           0
           1    0.982422    0.828631           0
           1    0.995349      1.0391           0
           1     1.00828     1.36132           0
           1      1.0212     1.60579           0
           1     1.03413     1.76702           0
           1     1.04706     1.89648           0
           1     1.05998     2.10779           0
           1     1.07291     2.26623           0
           1     1.08584     2.26527           0
           1     1.09876     2.30666           0
           1     1.11169      2.3284           0
           1     1.12461     2.30436           0
           1     1.13754     2.30902           0
           1     1.15047      2.2325           0
           1     1.16339      2.2101           0
           1     1.17632     2.23637           0
           1     1.18925     2.14044           0
           1     1.20217     2.06368           0
           1      1.2151      2.0126           0
           1     1.22803     1.98862           0
           1     1.24095     1.81663           0
           1     1.25388     1.91735           0
           1     1.26681     1.83446           0
           1     1.27973     1.75697           0
           1     1.29266     1.71732           0
           1     1.30559     1.65477           0
           1     1.31851     1.64238           0
           1     1.33144     1.61666           0
           1     1.34437     1.58137           0
           1     1.35729     1.54344           0
           1     1.37022     1.44963           0
           1     1.38315     1.42775           0
           1     1.39607     1.39575           0
           1       1.409     1.40224           0
           1     1.42193     1.40737           0
           1     1.43485     1.36095           0
           1     1.44778     1.35196           0
           1     1.46071     1.32358           0
           1     1.47363     1.31555           0
           1     1.48656     1.25461           0
           1     1.49949     1.28524           0
           1     1.51241       1.235           0
           1     1.52534      1.2292           0
           1     1.53827     1.23375           0
           1     1.55119     1.20866           0
           1     1.56412     1.21713           0
           1     1.57705     1.20171           0
           1     1.58997     1.18876           0
           1      1.6029     1.19932           0
           1     1.61583     1.14823           0
           1     1.62875     1.18046           0
           1     1.64168     1.16806           0
           1     1.65461      1.1278           0
           1     1.66753     1.15325           0
           1     1.68046     1.11561           0
           1     1.69339     1.13043           0
           1     1.70631     1.13753           0
           1     1.71924      1.0988           0
