     2.71459     1.00996  0.00110643
     2.72751     1.01049  0.00108433
     2.74044     1.01176  0.00113396
     2.75337      1.0094  0.00116558
     2.76629     1.00821  0.00102173
     2.77922     1.00783  0.00102795
     2.79215     1.00849  0.00111159
     2.80507     1.00985  0.00114229
       2.818     1.00856  0.00104461
     2.83093     1.00669  0.00103124
     2.84385     1.00493  0.00108836
     2.85678     1.00509  0.00114778
     2.86971     1.00732  0.00110057
     2.88263      1.0038  0.00101467
     2.89556     1.00529  0.00109034
     2.90849     1.00446 0.000953472
     2.92141     1.00409 0.000987396
     2.93434     1.00402  0.00126453
     2.94727     1.00478  0.00108684
     2.96019     1.00265 0.000968295
     2.97312     1.00241 0.000928916
     2.98605     1.00323  0.00102744
     2.99897     1.00251  0.00111581
      3.0119     1.00073 0.000848425
     3.02483     1.00256 0.000836487
     3.03775     1.00058 0.000985421
     3.05068     1.00076  0.00105431
     3.06361     1.00131  0.00105912
     3.07653    0.998408 0.000895624
     3.08946      1.0005 0.000894541
     3.10239    0.999064 0.000917231
     3.11531     0.99802  0.00104114
     3.12824    0.999264 0.000937615
     3.14117    0.996959 0.000928026
     3.15409     0.99906  0.00100477
     3.16702    0.997407  0.00100553
     3.17995    0.997233 0.000999022
     3.19287    0.997316 0.000905142
      3.2058    0.997296 0.000919432
     3.21873    0.998372 0.000953474
     3.23165    0.996535 0.000827433
     3.24458    0.996057 0.000948285
     3.25751    0.996122  0.00092528
     3.27043    0.995667 0.000881393
     3.28336     0.99641 0.000865023
     3.29629    0.996569 0.000803549
     3.30921     0.99737 0.000917275
     3.32214    0.995702 0.000847732
     3.33506    0.995502 0.000793232
     3.34799    0.994707 0.000870597
     3.36092    0.995316 0.000764676
     3.37384     0.99653 0.000990752
     3.38677     0.99328 0.000733559
      3.3997     0.99343 0.000756018
     3.41262     0.99503 0.000810866
     3.42555    0.993624 0.000897271
     3.43848    0.994112 0.000773269
      3.4514    0.995679 0.000937666
     3.46433    0.993502 0.000737058
     3.47726    0.992893 0.000838522
     3.49018     0.99196 0.000880975
     3.50311    0.994274 0.000839014
     3.51604    0.993375 0.000798645
     3.52896    0.993566 0.000749431
     3.54189    0.991742 0.000792089
     3.55482    0.992971 0.000722184
     3.56774    0.992642 0.000815289
     3.58067    0.992852 0.000882976
      3.5936    0.993638 0.000790089
     3.60652    0.993919 0.000789826
     3.61945    0.993525 0.000810096
     3.63238     0.99069  0.00080855
      3.6453    0.991034 0.000805094
     3.65823    0.991868 0.000787616
     3.67116    0.991916  0.00071199
     3.68408     0.99166 0.000836037
     3.69701    0.991632 0.000851565
     3.70994    0.991488 0.000791874
     3.72286    0.990222 0.000759793
     3.73579     0.99234 0.000796528
     3.74872    0.990247 0.000782721
     3.76164    0.990973 0.000748995
     3.77457    0.989904 0.000758818
      3.7875    0.989584 0.000731548
     3.80042    0.990194   0.0007163
     3.81335    0.990538 0.000771908
     3.82628      0.9906  0.00080707
      3.8392      0.9892 0.000830916
     3.85213    0.990446 0.000710729
     3.86506    0.991626  0.00080203
     3.87798    0.989486 0.000764859
     3.89091    0.990448 0.000829772
     3.90384    0.989096  0.00076669
     3.91676    0.989588 0.000750892
     3.92969    0.989938 0.000744843
     3.94262     0.98991 0.000633409
     3.95554    0.988734 0.000672046
     3.96847     0.98935 0.000730733
      3.9814    0.988867 0.000721152
     3.99432     0.99001 0.000698107
     4.00725    0.988398 0.000741443
     4.02018    0.989406 0.000691859
      4.0331    0.990331 0.000626733
     4.04603    0.989509 0.000717144
     4.05895    0.988209 0.000594381
     4.07188    0.988524  0.00070307
     4.08481    0.987728 0.000721901
     4.09773    0.988034 0.000603502
     4.11066    0.990418 0.000696517
     4.12359    0.988082 0.000683862
     4.13651     0.98882 0.000698331
     4.14944    0.988496 0.000678242
     4.16237    0.988172 0.000688924
     4.17529    0.987131   0.0006252
     4.18822    0.987945  0.00065426
     4.20115    0.988011 0.000710732
     4.21407    0.988551 0.000685067
       4.227    0.989623 0.000696494
     4.23993     0.98741 0.000654352
     4.25285    0.988678 0.000682793
     4.26578     0.98935 0.000639434
     4.27871    0.988447 0.000679278
     4.29163     0.98868 0.000685737
     4.30456     0.98748 0.000608881
     4.31749     0.98829 0.000643989
     4.33041    0.988244  0.00060867
     4.34334    0.987353 0.000667091
     4.35627    0.987635 0.000757311
     4.36919      0.9884 0.000742145
     4.38212    0.988247 0.000711159
     4.39505    0.986377 0.000713328
     4.40797    0.987389 0.000673314
      4.4209     0.98877 0.000589987
     4.43383    0.986879 0.000609994
     4.44675    0.987763 0.000540656
     4.45968    0.986082  0.00069834
     4.47261    0.988692 0.000679637
     4.48553    0.987092 0.000586792
     4.49846    0.986913 0.000658666
     4.51139    0.986977 0.000720201
     4.52431    0.986662 0.000696613
     4.53724    0.988004 0.000531429
     4.55017    0.987401 0.000623717
     4.56309    0.986018 0.000641598
     4.57602    0.986555 0.000556052
     4.58895    0.987535 0.000610191
     4.60187    0.986594 0.000659645
      4.6148    0.987594 0.000699979
     4.62773    0.987153 0.000698566
     4.64065    0.986079  0.00064987
     4.65358    0.987936 0.000620686
     4.66651    0.987454 0.000644221
     4.67943    0.987935 0.000599806
     4.69236    0.987619 0.000580573
     4.70529    0.986694 0.000611737
     4.71821    0.987384 0.000628222
     4.73114    0.985688 0.000543448
     4.74407    0.987913 0.000605391
     4.75699    0.987561 0.000630294
     4.76992    0.986536  0.00055731
     4.78285    0.987393 0.000576505
     4.79577      0.9867 0.000643895
      4.8087    0.987136 0.000607201
     4.82162    0.986524   0.0006203
     4.83455    0.986581 0.000555247
     4.84748    0.987546 0.000605883
      4.8604    0.986426 0.000633374
     4.87333    0.987834 0.000614534
     4.88626    0.987485 0.000599916
     4.89918    0.985832 0.000560272
     4.91211    0.986134 0.000594662
     4.92504    0.987076 0.000532233
     4.93796    0.986973 0.000604492
     4.95089     0.98661 0.000593627
     4.96382    0.986024 0.000542176
     4.97674    0.986002  0.00052226
     4.98967    0.986555  0.00052396
      5.0026     0.98708 0.000549723
     5.01552    0.985948 0.000632008
     5.02845    0.986891 0.000617597
     5.04138    0.987086 0.000574934
      5.0543     0.98602 0.000619553
     5.06723    0.986672 0.000576282
     5.08016    0.985895 0.000595438
     5.09308    0.985733 0.000617629
     5.10601    0.986269 0.000516135
     5.11894    0.987009 0.000531127
     5.13186    0.986743 0.000563181
     5.14479    0.987375 0.000526935
     5.15772    0.986709 0.000510914
     5.17064    0.986164 0.000511845
     5.18357    0.986431 0.000533637
      5.1965    0.985516 0.000618251
     5.20942    0.986767  0.00050483
     5.22235    0.986242 0.000574994
     5.23528    0.986336 0.000569044
      5.2482    0.986575 0.000534772
     5.26113    0.985999 0.000510536
     5.27406    0.985631 0.000563875
     5.28698     0.98707 0.000583763
     5.29991     0.98596 0.000564898
     5.31284    0.986701 0.000622355
     5.32576    0.986087 0.000465469
     5.33869    0.986562 0.000494935
     5.35162    0.987026 0.000505192
     5.36454    0.987035 0.000520383
     5.37747     0.98595  0.00050209
      5.3904    0.985361 0.000537153
     5.40332    0.985964 0.000561849
     5.41625    0.986577 0.000508918
     5.42918    0.985773 0.000508502
      5.4421    0.986635  0.00053221
     5.45503    0.986748  0.00051292
     5.46796    0.985473 0.000504289
     5.48088    0.986069 0.000499465
     5.49381    0.986507 0.000489843
     5.50674    0.986448 0.000538723
     5.51966    0.985371 0.000519414
     5.53259    0.986019 0.000536856
     5.54551    0.986493 0.000526788
     5.55844    0.984653 0.000531789
     5.57137    0.987102 0.000469424
     5.58429    0.985667 0.000496367
     5.59722    0.986063 0.000618901
     5.61015    0.986433 0.000448165
     5.62307    0.986187 0.000554059
       5.636    0.986215 0.000463968
     5.64893    0.986374 0.000525958
     5.66185     0.98599 0.000466684
     5.67478    0.985451 0.000456984
     5.68771    0.985754 0.000469818
     5.70063    0.986894 0.000542241
     5.71356    0.985661 0.000424972
     5.72649    0.986024 0.000476653
     5.73941    0.986638 0.000434705
     5.75234    0.985442 0.000507579
     5.76527     0.98572 0.000439852
     5.77819    0.986804 0.000426126
     5.79112    0.986217 0.000512326
     5.80405     0.98708 0.000503472
     5.81697    0.985378 0.000450333
      5.8299    0.985624  0.00049928
     5.84283    0.985615 0.000508457
     5.85575    0.986657 0.000549558
     5.86868    0.986808 0.000510675
     5.88161    0.986336 0.000519393
     5.89453    0.986214 0.000435459
     5.90746    0.985823 0.000477068
     5.92039    0.985638  0.00052154
     5.93331    0.986425 0.000466387
     5.94624    0.985055 0.000493754
     5.95917    0.986118 0.000527531
     5.97209    0.985928 0.000463971
     5.98502    0.986416 0.000472496
     5.99795     0.98478 0.000444907
     6.01087      0.9859 0.000484505
      6.0238     0.98494 0.000511471
     6.03673    0.986422 0.000447391
     6.04965    0.985722 0.000464897
     6.06258    0.985862 0.000500688
     6.07551    0.986215 0.000512196
     6.08843    0.984832 0.000452315
     6.10136    0.985655 0.000456178
     6.11429    0.986158 0.000422162
     6.12721    0.986099 0.000479718
     6.14014    0.985767 0.000451817
     6.15307    0.985468 0.000462878
     6.16599    0.984918 0.000475762
     6.17892    0.985766 0.000516755
     6.19185    0.986296 0.000494259
     6.20477    0.985974 0.000525683
      6.2177     0.98549 0.000519494
     6.23063    0.986385 0.000510934
     6.24355    0.985521 0.000434539
     6.25648    0.985804 0.000420886
      6.2694    0.985498 0.000506354
     6.28233    0.985944 0.000473901
     6.29526    0.986067 0.000425007
     6.30818    0.985717 0.000461441
     6.32111    0.985943 0.000459575
     6.33404     0.98519 0.000422118
     6.34696    0.985407 0.000493722
     6.35989    0.986546 0.000440223
     6.37282    0.985499 0.000448419
     6.38574    0.985181 0.000450051
     6.39867    0.985872 0.000432164
      6.4116    0.985527 0.000422681
     6.42452    0.985642 0.000432849
     6.43745    0.985705 0.000474946
     6.45038    0.986249 0.000470623
