           1   0.0579936   0.0579936           0
           2   0.0606834   0.0593385 0.000950978
           3   0.0589166   0.0591978 0.000644299
           4     0.05938   0.0592434 0.000484831
           5    0.061737   0.0597421  0.00059112
           6   0.0625326   0.0602072 0.000650311
           7   0.0604115   0.0602364 0.000558064
           8   0.0623704   0.0605031 0.000548365
           9   0.0629379   0.0607737 0.000550133
          10   0.0614451   0.0608408 0.000499201
          11   0.0595114     0.06072  0.00046822
          12   0.0595826   0.0606252 0.000438689
          13   0.0603292   0.0606024 0.000405534
          14   0.0597562    0.060542 0.000381045
          15   0.0590266   0.0604409 0.000368792
          16   0.0579525   0.0602854 0.000377113
          17   0.0587424   0.0601946 0.000365691
          18   0.0592072   0.0601398 0.000349465
          19   0.0597896   0.0601214 0.000331558
          20   0.0593758   0.0600841 0.000317069
          21   0.0589949   0.0600322 0.000306183
          22   0.0592058   0.0599946 0.000294561
          23   0.0589664   0.0599499 0.000285126
          24   0.0584222   0.0598863 0.000280261
          25   0.0596012   0.0598749 0.000269283
          26   0.0598231   0.0598729 0.000258933
          27   0.0585436   0.0598237 0.000253981
          28   0.0599879   0.0598295 0.000244978
          29    0.059525    0.059819 0.000236755
          30   0.0596215   0.0598124 0.000228955
          31   0.0597236   0.0598096 0.000221587
          32    0.060285   0.0598244  0.00021516
          33    0.061766   0.0598833 0.000216535
          34   0.0605748   0.0599036 0.000211119
          35   0.0604414    0.059919 0.000205645
          36   0.0607556   0.0599422 0.000201242
          37   0.0599273   0.0599418 0.000195804
          38   0.0593596   0.0599265 0.000191249
          39   0.0596043   0.0599182 0.000186524
          40   0.0581058   0.0598729 0.000187283
          41    0.058061   0.0598287 0.000187857
          42   0.0613513    0.059865  0.00018685
          43   0.0601151   0.0598708 0.000182595
          44   0.0592379   0.0598564 0.000179011
          45   0.0582157   0.0598199 0.000178707
          46   0.0581414   0.0597834 0.000178509
          47   0.0587028   0.0597605 0.000176186
          48   0.0606886   0.0597798 0.000173573
          49   0.0613922   0.0598127 0.000173122
          50   0.0611782     0.05984   0.0001718
          51   0.0605627   0.0598542 0.000169015
          52   0.0596116   0.0598495 0.000165829
          53   0.0603681   0.0598593 0.000162988
          54   0.0599481   0.0598609 0.000159978
          55   0.0592067    0.059849 0.000157511
          56   0.0566998   0.0597928 0.000164432
          57   0.0569269   0.0597425 0.000169059
          58   0.0583217    0.059718  0.00016791
          59   0.0573202   0.0596774 0.000169911
          60   0.0574126   0.0596396 0.000171221
          61   0.0568959   0.0595947 0.000174222
          62   0.0578723   0.0595669 0.000173613
          63   0.0583391   0.0595474 0.000171947
          64   0.0607434   0.0595661 0.000170273
          65   0.0595904   0.0595665 0.000167654
          66   0.0608215   0.0595855 0.000166188
          67   0.0620741   0.0596226 0.000167807
          68   0.0617521   0.0596539 0.000168237
          69   0.0617612   0.0596845 0.000168548
          70   0.0606664   0.0596985 0.000166722
          71   0.0593411   0.0596935  0.00016445
          72   0.0598889   0.0596962 0.000162189
          73   0.0597865   0.0596974 0.000159971
          74   0.0589222   0.0596869 0.000158152
          75   0.0591561   0.0596799 0.000156202
          76   0.0586738   0.0596666 0.000154707
          77   0.0589268    0.059657 0.000152996
          78   0.0590369   0.0596491 0.000151241
          79   0.0609935   0.0596661  0.00015028
          80   0.0615263   0.0596893  0.00015019
          81   0.0602826   0.0596967 0.000148514
          82   0.0625876   0.0597319  0.00015083
          83   0.0617222   0.0597559 0.000150907
          84   0.0595032   0.0597529  0.00014914
          85   0.0594928   0.0597498 0.000147417
          86   0.0583001    0.059733 0.000146663
          87   0.0571952   0.0597038  0.00014785
          88   0.0583082   0.0596879 0.000147018
          89   0.0608881   0.0597014 0.000145983
          90   0.0615233   0.0597217 0.000145758
          91   0.0608333   0.0597339 0.000144667
          92   0.0600683   0.0597375  0.00014314
          93   0.0591923   0.0597317 0.000141721
          94   0.0609426   0.0597445 0.000140798
          95   0.0603813   0.0597512 0.000139475
          96   0.0581564   0.0597346 0.000139008
          97   0.0584814   0.0597217 0.000138174
          98    0.059883   0.0597234 0.000136774
          99    0.059219   0.0597183 0.000135487
         100    0.058295    0.059704 0.000134878
